\\NICKCOOKSEY\Users\nickc_000\OneDrive\Public\#729 NCMS 155\190201 - Flat Plate Test Grooves\190201-03 - TOP-33 - 60deg_out.csv
2/1/2019,4:04 PM
S/N:SN 0
TYPE:M2_50_Cal
STATUS:IN PROCESS GROOVE MACHINING
Land Diameter:6.10150
ID,X(in),Y(in),Z(in)
0,0.159990715934185,-0.000207857215855597,0
0,0.159190908952121,-0.000319251970856439,0
0,0.158391136843112,-0.000450646695454008,0
0,0.157591382170631,-0.000592041404849941,0
0,0.156791714680789,-0.000783436038237691,0
0,0.155992116937058,-0.00101483061081889,0
0,0.155192554066382,-0.00126622515299683,0
0,0.154393060941818,-0.00155761963436821,0
0,0.153593602690308,-0.00186901408533632,0
0,0.152794196748382,-0.00221040849069952,0
0,0.151994877989095,-0.00260180282005454,0
0,0.15119554179328,-0.0029831971646112,0
0,0.150396153287881,-0.00333459155477276,0
0,0.149596729909428,-0.0036659859753376,0
0,0.148797341404029,-0.00401738036549917,0
0,0.147997952898631,-0.00436877475566073,0
0,0.147198529520177,-0.00470016917622557,0
0,0.146399036395612,-0.00499156365759696,0
0,0.14559952583452,-0.00527295815416998,0
0,0.144800015273428,-0.005554352650743,0
0,0.144000487275807,-0.00582574716251766,0
0,0.143200924405132,-0.00607714170469559,0
0,0.142401274351817,-0.0062785363228817,0
0,0.141601589425447,-0.00645993097147109,0
0,0.140801921935605,-0.00665132560485884,0
0,0.140002237009235,-0.00683272025344822,0
0,0.139202534646338,-0.00700411491723925,0
0,0.138402814846913,-0.00716550959623191,0
0,0.137603112484015,-0.00733690426002293,0
0,0.136803462430701,-0.00753829887820904,0
0,0.136003829813914,-0.00774969348119352,0
0,0.1352041797606,-0.00795108809937963,0
0,0.134404477397702,-0.00812248276317066,0
0,0.133604757598277,-0.00828387744216332,0
0,0.132805055235379,-0.00845527210595434,0
0,0.132005335435954,-0.008616666784947,0
0,0.131205563326945,-0.00874806150954457,0
0,0.130405773781409,-0.00886945624934377,0
0,0.129605949362817,-0.00897085101954625,0
0,0.128806159817281,-0.00909224575934546,0
0,0.1280064051448,-0.00923364046874139,0
0,0.127206633035792,-0.00936503519333896,0
0,0.126406860926783,-0.00949642991793653,0
0,0.125607071381247,-0.00961782465773573,0
0,0.124807316708766,-0.00975921936713167,0
0,0.124007544599758,-0.00989061409172923,0
0,0.123207755054222,-0.0100120088315284,0
0,0.122407895762574,-0.0100934036321342,0
0,0.121608001597872,-0.0101547984631432,0
0,0.120808055123586,-0.0101861933397572,0
0,0.120008056339717,-0.010187588261976,0
0,0.119208057555848,-0.0101889831841948,0
0,0.118408041335451,-0.0101803781216153,0
0,0.117608025115054,-0.0101717730590358,0
0,0.116807991458129,-0.0101531680116579,0
0,0.116007975237733,-0.0101445629490784,0
0,0.115207941580808,-0.0101259579017005,0
0,0.114407890487356,-0.0100973528695243,0
0,0.113607856830431,-0.0100787478221464,0
0,0.112807805736979,-0.0100501427899701,0
0,0.112007737206999,-0.0100115377729955,0
0,0.111207668677019,-0.00997293275602092,0
0,0.110407617583567,-0.00994432772384467,0
0,0.109607566490114,-0.00991572269166843,0
0,0.108807585142773,-0.00992711759868563,0
0,0.108007638668487,-0.00995851247529957,0
0,0.107207709630729,-0.00999990733671187,0
0,0.106407798029499,-0.0100513021829225,0
0,0.105607973610907,-0.010152696953125,0
0,0.104808201501898,-0.0102840916777226,0
0,0.104008411956362,-0.0104054864175218,0
0,0.103208639847354,-0.0105368811421193,0
0,0.10240883286529,-0.0106482758971202,0
0,0.10160899101017,-0.0107396706825243,0
0,0.100809096845468,-0.0108010655135333,0
0,0.100009185244237,-0.010852460359744,0
0,0.0992091690238403,-0.0108438552971645,0
0,0.0984091004938603,-0.0108052502801899,0
0,0.0976089970908248,-0.0107466452936185,0
0,0.096808911124317,-0.0106980402918456,0
0,0.096008842594337,-0.0106594352748709,0
0,0.0952088089374125,-0.0106408302274931,0
0,0.0944088275900711,-0.0106522251345103,0
0,0.0936088462427298,-0.0106636200415275,0
0,0.0928088823319162,-0.010685014933343,0
0,0.0920089184211026,-0.0107064098251586,0
0,0.0912089545102889,-0.0107278047169742,0
0,0.0904089731629476,-0.0107391996239914,0
0,0.0896089569425508,-0.0107305945614119,0
0,0.0888089058490985,-0.0107019895292356,0
0,0.0880088373191185,-0.010663384512261,0
0,0.0872087687891385,-0.0106247794952864,0
0,0.0864087002591585,-0.0105861744783118,0
0,0.0856086491657062,-0.0105575694461356,0
0,0.0848086329453094,-0.010548964383556,0
0,0.084008651597968,-0.0105603592905732,0
0,0.0832087051236821,-0.0105917541671872,0
0,0.082408776085924,-0.0106331490285995,0
0,0.0816088296116381,-0.0106645439052134,0
0,0.0808088482642968,-0.0106759388122306,0
0,0.0800088669169554,-0.0106873337192478,0
0,0.0792088681330864,-0.0106887286414667,0
0,0.0784088519126896,-0.0106801235788871,0
0,0.0776087833827095,-0.0106415185619125,0
0,0.0768087322892573,-0.0106129135297363,0
0,0.076008681195805,-0.01058430849756,0
0,0.0752086475388804,-0.0105657034501822,0
0,0.0744086836280668,-0.0105870983419977,0
0,0.0736087197172532,-0.0106084932338133,0
0,0.0728087558064396,-0.0106298881256289,0
0,0.0720087744590983,-0.0106412830326461,0
0,0.0712087756752292,-0.0106426779548649,0
0,0.0704087071452492,-0.0106040729378903,0
0,0.0696086211787414,-0.0105554679361173,0
0,0.0688085003391782,-0.0104868629647476,0
0,0.0680083969361427,-0.0104282579781763,0
0,0.0672083284061627,-0.0103896529612017,0
0,0.0664082947492381,-0.0103710479138238,0
0,0.0656082785288413,-0.0103624428512443,0
0,0.0648082797449722,-0.0103638377734631,0
0,0.0640083332706863,-0.0103952326500771,0
0,0.063208421669456,-0.0104466274962877,0
0,0.0624084926316978,-0.0104880223577,0
0,0.0616085635939397,-0.0105294172191123,0
0,0.0608085648100706,-0.0105308121413312,0
0,0.0600085485896738,-0.0105222070787517,0
0,0.0592085149327492,-0.0105036020313738,0
0,0.058408463839297,-0.0104749969991975,0
0,0.057608395309317,-0.0104363919822229,0
0,0.0568083093428092,-0.0103877869804499,0
0,0.0560082059397737,-0.0103291819938786,0
0,0.0552081199732659,-0.0102805769921056,0
0,0.0544079991337027,-0.0102119720207359,0
0,0.053607913167195,-0.010163367018963,0
0,0.0528078446372149,-0.0101247620019883,0
0,0.0520077935437627,-0.0100961569698121,0
0,0.0512077947598936,-0.0100975518920309,0
0,0.0504077959760245,-0.0100989468142498,0
0,0.0496078146286832,-0.010110341721267,0
0,0.0488078507178695,-0.0101317366130826,0
0,0.0480079042435837,-0.0101631314896965,0
0,0.0472079403327701,-0.0101845263815121,0
0,0.0464079764219565,-0.0102059212733276,0
0,0.0456079950746151,-0.0102173161803448,0
0,0.0448080311638015,-0.0102387110721604,0
0,0.0440080498164602,-0.0102501059791776,0
0,0.0432080859056466,-0.0102715008709932,0
0,0.0424081394313607,-0.0103028957476071,0
0,0.0416081755205471,-0.0103242906394227,0
0,0.040808246482789,-0.010365685500835,0
0,0.0400083348815586,-0.0104170803470457,0
0,0.0392084058438004,-0.010458475208458,0
0,0.03840849424257,-0.0105098700546686,0
0,0.0376085652048119,-0.0105512649160809,0
0,0.036808618730526,-0.0105826597926949,0
0,0.0360086548197124,-0.0106040546845104,0
0,0.0352086909088988,-0.010625449576326,0
0,0.0344086921250297,-0.0106268444985448,0
0,0.0336086759046329,-0.0106182394359653,0
0,0.0328086422477084,-0.0105996343885874,0
0,0.0320086085907838,-0.0105810293412096,0
0,0.0312085400608038,-0.0105424243242349,0
0,0.0304084889673515,-0.0105138192920587,0
0,0.0296084204373715,-0.0104752142750841,0
0,0.0288083693439192,-0.0104466092429078,0
0,0.0280083008139392,-0.0104080042259332,0
0,0.0272082497204869,-0.010379399193757,0
0,0.0264081986270346,-0.0103507941615807,0
0,0.0256081475335823,-0.0103221891294045,0
0,0.02480809644013,-0.0102935840972282,0
0,0.0240080453466778,-0.010264979065052,0
0,0.0232079942532255,-0.0102363740328758,0
0,0.0224079431597732,-0.0102077690006995,0
0,0.0216079095028486,-0.0101891639533216,0
0,0.0208078932824518,-0.0101805588907421,0
0,0.0200079119351105,-0.0101919537977593,0
0,0.0192079654608246,-0.0102233486743732,0
0,0.0184080538595942,-0.0102747435205839,0
0,0.0176081596948916,-0.0103361383515929,0
0,0.0168083178397721,-0.010427533136997,0
0,0.0160085108577081,-0.0105389278919979,0
0,0.0152086864391164,-0.0106403226622004,0
0,0.0144088620205247,-0.0107417174324028,0
0,0.0136090027288775,-0.0108231122330086,0
0,0.0128091085641748,-0.0108845070640176,0
0,0.0120091446533612,-0.0109059019558332,0
0,0.0112091109964367,-0.0108872969084553,0
0,0.0104090075934012,-0.010828691921884,0
0,0.00960888675383793,-0.0107600869505143,0
0,0.00880873104121924,-0.0106714820095478,0
0,0.00800857532860054,-0.0105828770685814,0
0,0.00720841961598184,-0.010494272127615,0
0,0.00640826390336315,-0.0104056671866486,0
0,0.00560814306379992,-0.0103370622152789,0
0,0.00480805709729216,-0.0102884572135059,0
0,0.00400800600383988,-0.0102598521813296,0
0,0.00320797234691533,-0.0102412471339518,0
0,0.00240797356304625,-0.0102426420561706,0
0,0.00160800965223265,-0.0102640369479862,0
0,0.000808045741419038,-0.0102854318398017,0
0,8.09926713316641E-06,-0.0103168267164157,0
0,-0.00079186464368044,-0.0103382216082312,0
0,-0.00159181111796631,-0.0103696164848452,0
0,-0.00239177502877992,-0.0103910113766608,0
0,-0.00319172150306579,-0.0104224062532747,0
0,-0.00399170285040713,-0.0104338011602919,0
0,-0.00479168419774847,-0.0104451960673091,0
0,-0.00559166554508982,-0.0104565909743263,0
0,-0.00639162945590342,-0.0104779858661419,0
0,-0.00719157593018929,-0.0105093807427558,0
0,-0.0079915398410029,-0.0105307756345714,0
0,-0.00879148631528877,-0.0105621705111853,0
0,-0.00959143278957464,-0.0105935653877993,0
0,-0.010391414136916,-0.0106049602948165,0
0,-0.0111913954842573,-0.0106163552018337,0
0,-0.0119913942681264,-0.0106177501240525,0
0,-0.0127913756154677,-0.0106291450310697,0
0,-0.0135913743993368,-0.0106305399532886,0
0,-0.0143913731832059,-0.0106319348755074,0
0,-0.015191371967075,-0.0106333297977263,0
0,-0.0159913707509441,-0.0106347247199451,0
0,-0.0167913520982854,-0.0106461196269623,0
0,-0.0175913334456267,-0.0106575145339795,0
0,-0.0183913322294958,-0.0106589094561984,0
0,-0.0191913310133649,-0.0106603043784172,0
0,-0.0199912774876508,-0.0106916992550311,0
0,-0.0207911890888812,-0.0107430941012418,0
0,-0.0215910832535838,-0.0108044889322508,0
0,-0.0223909948548142,-0.0108558837784615,0
0,-0.0231908715829892,-0.0109272785942689,0
0,-0.0239907483111641,-0.0109986734100763,0
0,-0.0247906076028113,-0.011080068210682,0
0,-0.0255904668944585,-0.0111614630112878,0
0,-0.0263903610591611,-0.0112228578422968,0
0,-0.0271902726603915,-0.0112742526885074,0
0,-0.0279901842616219,-0.0113256475347181,0
0,-0.0287900784263246,-0.0113870423657271,0
0,-0.029589990027555,-0.0114384372119378,0
0,-0.0303899539383686,-0.0114598321037534,0
0,-0.0311899527222377,-0.0114612270259722,0
0,-0.03199000381569,-0.011432621993796,0
0,-0.0327900897821977,-0.011384016992023,0
0,-0.0335902280582887,-0.0113054120358549,0
0,-0.0343904012074351,-0.0112068071100901,0
0,-0.0351905743565816,-0.0111082021843253,0
0,-0.035990747505728,-0.0110095972585606,0
0,-0.0367909032183467,-0.0109209923175941,0
0,-0.0375910240579099,-0.0108523873462244,0
0,-0.0383911100244177,-0.0108037823444515,0
0,-0.03919116111787,-0.0107751773122752,0
0,-0.0399911773382668,-0.0107665722496957,0
0,-0.0407911761221358,-0.0107679671719145,0
0,-0.0415911574694772,-0.0107793620789317,0
0,-0.0423911213802908,-0.0108007569707473,0
0,-0.0431910852911044,-0.0108221518625629,0
0,-0.0439910143288625,-0.0108635467239752,0
0,-0.0447909608031484,-0.0108949416005891,0
0,-0.0455909072774343,-0.010926336477203,0
0,-0.0463908363151924,-0.0109677313386153,0
0,-0.0471907827894783,-0.0109991262152293,0
0,-0.0479907467002919,-0.0110205211070448,0
0,-0.0487907280476332,-0.0110319160140621,0
0,-0.04959074426803,-0.0110233109514825,0
0,-0.0503907604884269,-0.011014705888903,0
0,-0.0511907767088237,-0.0110061008263235,0
0,-0.0519907929292205,-0.010997495763744,0
0,-0.0527908091496173,-0.0109888907011645,0
0,-0.0535907904969586,-0.0110002856081817,0
0,-0.0543907544077723,-0.0110216804999972,0
0,-0.0551907183185859,-0.0110430753918128,0
0,-0.0559906996659272,-0.01105447029883,0
0,-0.056790715886324,-0.0110458652362505,0
0,-0.0575907321067208,-0.011037260173671,0
0,-0.0583907832001731,-0.0110086551414947,0
0,-0.0591908517301531,-0.0109700501245201,0
0,-0.0599909376966609,-0.0109214451227471,0
0,-0.0607910062266409,-0.0108828401057725,0
0,-0.0615910747566209,-0.0108442350887979,0
0,-0.0623911084135455,-0.01082563004142,0
0,-0.0631910897608868,-0.0108370249484373,0
0,-0.0639910536717004,-0.0108584198402528,0
0,-0.0647910001459863,-0.0108898147168668,0
0,-0.0655909291837444,-0.0109312095782791,0
0,-0.0663908756580303,-0.010962604454893,0
0,-0.0671908395688439,-0.0109839993467086,0
0,-0.0679908209161852,-0.0109953942537258,0
0,-0.0687908022635266,-0.011006789160743,0
0,-0.0695907836108679,-0.0110181840677602,0
0,-0.0703907649582093,-0.0110295789747774,0
0,-0.0711907637420784,-0.0110309738969962,0
0,-0.0719907799624752,-0.0110223688344167,0
0,-0.072790796182872,-0.0110137637718372,0
0,-0.0735908298397965,-0.0109951587244593,0
0,-0.0743908634967211,-0.0109765536770814,0
0,-0.0751908971536456,-0.0109579486297035,0
0,-0.0759909656836257,-0.0109193436127289,0
0,-0.0767910342136057,-0.0108807385957543,0
0,-0.0775911027435857,-0.0108421335787797,0
0,-0.0783911712735657,-0.0108035285618051,0
0,-0.0791912049304903,-0.0107849235144272,0
0,-0.0799912385874148,-0.0107663184670493,0
0,-0.0807912373712839,-0.0107677133892682,0
0,-0.081591236155153,-0.010769108311487,0
0,-0.0823912175024943,-0.0107805032185042,0
0,-0.0831911814133079,-0.0108018981103198,0
0,-0.0839911278875938,-0.0108332929869337,0
0,-0.0847910743618797,-0.0108646878635477,0
0,-0.0855910208361655,-0.0108960827401616,0
0,-0.0863909847469791,-0.0109174776319772,0
0,-0.0871909486577927,-0.0109388725237927,0
0,-0.0879909474416618,-0.0109402674460116,0
0,-0.0887909462255309,-0.0109416623682304,0
0,-0.0895909624459277,-0.0109330573056509,0
0,-0.0903909786663245,-0.0109244522430714,0
0,-0.0911910297597768,-0.0108958472108952,0
0,-0.0919910634167014,-0.0108772421635173,0
0,-0.0927910970736259,-0.0108586371161394,0
0,-0.0935911307305504,-0.0108400320687615,0
0,-0.0943911295144195,-0.0108414269909803,0
0,-0.0951911108617609,-0.0108528218979976,0
0,-0.0959910922091022,-0.0108642168050148,0
0,-0.0967910561199158,-0.0108856116968303,0
0,-0.0975910549037849,-0.0108870066190492,0
0,-0.098391053687654,-0.010888401541268,0
0,-0.0991910524715231,-0.0108897964634869,0
0,-0.0999910686919199,-0.0108811914009073,0
0,-0.100791102348844,-0.0108625863535295,0
0,-0.101591153442297,-0.0108339813213532,0
0,-0.102391204535749,-0.010805376289177,0
0,-0.103191238192674,-0.0107867712417991,0
0,-0.103991271849598,-0.0107681661944212,0
0,-0.104791305506523,-0.0107495611470433,0
0,-0.105591339163447,-0.0107309560996654,0
0,-0.106391355383844,-0.0107223510370859,0
0,-0.107191371604241,-0.0107137459745064,0
0,-0.107991405261165,-0.0106951409271285,0
0,-0.108791421481562,-0.010686535864549,0
0,-0.109591420265431,-0.0106879307867678,0
0,-0.1103914190493,-0.0106893257089867,0
0,-0.111191417833169,-0.0106907206312055,0
0,-0.111991416617038,-0.0106921155534244,0
0,-0.112791432837435,-0.0106835104908449,0
0,-0.113591449057832,-0.0106749054282653,0
0,-0.114391465278229,-0.0106663003656858,0
0,-0.115191533808209,-0.0106276953487112,0
0,-0.115991619774717,-0.0105790903469382,0
0,-0.116791705741224,-0.0105304853451653,0
0,-0.11759180914426,-0.0104718803585939,0
0,-0.118391929983823,-0.0104032753872242,0
0,-0.119192033386859,-0.0103446704006529,0
0,-0.119992136789894,-0.0102860654140815,0
0,-0.12079224019293,-0.0102274604275102,0
0,-0.121592326159437,-0.0101788554257372,0
0,-0.122392412125945,-0.0101302504239643,0
0,-0.123192498092453,-0.0100816454221913,0
0,-0.123992618932016,-0.0100130404508216,0
0,-0.124792792081163,-0.0099144355250568,0
0,-0.125593000103364,-0.00979583062969528,0
0,-0.126393242998622,-0.00965722576473703,0
0,-0.127193520766935,-0.00949862093018206,0
0,-0.127993798535248,-0.00934001609562709,0
0,-0.128794093740088,-0.00917141127627375,0
0,-0.129594371508401,-0.00901280644171878,0
0,-0.130394614403658,-0.00887420157676054,0
0,-0.131194804989333,-0.00876559666619738,0
0,-0.131994960701951,-0.00867699172523096,0
0,-0.132795098978042,-0.00859838676906289,0
0,-0.133595254690661,-0.00850978182809647,0
0,-0.134395462712863,-0.00839117693273495,0
0,-0.135195723044648,-0.00824257208297834,0
0,-0.135995983376433,-0.00809396723322173,0
0,-0.136796313454329,-0.00790536244427167,0
0,-0.137596713278336,-0.00767675771612815,0
0,-0.138397130538871,-0.00743815300318628,0
0,-0.139197565235933,-0.00718954830544603,0
0,-0.139998017369523,-0.00693094362290743,0
0,-0.140798434630058,-0.00669233890996554,0
0,-0.141598817017537,-0.00647373416662039,0
0,-0.142399234278072,-0.00623512945367852,0
0,-0.143199634102079,-0.006006524725535,0
0,-0.144000033926086,-0.00577791999739148,0
0,-0.144800468623149,-0.00552931529965124,0
0,-0.145600920756739,-0.00527071061711263,0
0,-0.146401372890329,-0.00501210593457403,0
0,-0.147201859896975,-0.00473350128243869,0
0,-0.148002451522787,-0.00439489672151318,0
0,-0.148803130331238,-0.00400629223659585,0
0,-0.149603809139688,-0.00361768775167852,0
0,-0.150404470511611,-0.00323908325155955,0
0,-0.151205131883534,-0.00286047875144058,0
0,-0.152005810691985,-0.00247187426652325,0
0,-0.15280645462738,-0.00210326975120264,0
0,-0.153607081126248,-0.0017446652206804,0
0,-0.154407620442477,-0.00143606061414998,0
0,-0.155208090012595,-0.00116745594681301,0
0,-0.156008524709657,-0.000918851249072767,0
0,-0.156808924533664,-0.000690246520929251,0
0,-0.157609289484616,-0.000481641762382462,0
0,-0.158409567252929,-0.00032303692782749,0
0,-0.159209810148186,-0.000184432062869245,0
0,-0.160010018170388,-6.58271675077278E-05,0
0,-0.160810191319534,3.27777582570629E-05,0
0,-0.161610329595625,0.000111382714425126,0
0,-0.16241036325255,0.00012998776180301,0
0,-0.163210379472947,0.000138592824382529,0
0,-0.164010413129871,0.000157197871760412,0
0,-0.164810429350268,0.000165802934339932,0
0,-0.165610428134137,0.000164408012121088,0
0,-0.166410409481478,0.00015301310510388,0
0,-0.167210373392292,0.000131618213288309,0
0,-0.168010337303106,0.000110223321472739,0
0,-0.168810318650447,9.88284144555311E-05,0
0,-0.169610317434316,9.74334922366872E-05,0
0,-0.170410316218185,9.60385700178434E-05,0
0,-0.171210315002054,9.46436477989995E-05,0
0,-0.172010313785923,9.32487255801556E-05,0
0,-0.17281033000632,0.000101853788159675,0
0,-0.173610346226717,0.000110458850739195,0
0,-0.174410379883642,0.000129063898117078,0
0,-0.175210396104038,0.000137668960696597,0
0,-0.176010394887907,0.000136274038477753,0
0,-0.176810393671776,0.000134879116258909,0
0,-0.177610392455646,0.000133484194040065,0
0,-0.178410391239515,0.000132089271821222,0
0,-0.179210390023384,0.000130694349602377,0
0,-0.180010388807253,0.000129299427383533,0
0,-0.180810370154594,0.000117904520366326,0
0,-0.181610351501935,0.000106509613349119,0
0,-0.182410315412749,8.5114721533548E-05,0
0,-0.18321029676009,7.37198145163405E-05,0
0,-0.184010260670904,5.23249227007698E-05,0
0,-0.184810224581718,3.09300308851987E-05,0
0,-0.185610171056004,-4.64845728735674E-07,0
0,-0.186410134966817,-2.18597375443064E-05,0
0,-0.187210098877631,-4.32546293598775E-05,0
0,-0.188010045351917,-7.46495059738119E-05,0
0,-0.18881000926273,-9.60443977893826E-05,0
0,-0.189609990610072,-0.00010743930480659,0
0,-0.190409954520885,-0.000128834196622161,0
0,-0.191209935868226,-0.000140229103639368,0
0,-0.192009917215568,-0.000151624010656576,0
0,-0.192809915999437,-0.00015301893287542,0
0,-0.193609914783306,-0.000154413855094264,0
0,-0.194409948440231,-0.000135808807716381,0
0,-0.195209982097155,-0.000117203760338497,0
0,-0.196010033190607,-8.85987281622515E-05,0
0,-0.19681008428406,-5.99936959860049E-05,0
0,-0.19761015281404,-2.13886790113946E-05,0
0,-0.198410203907492,7.21635316485196E-06,0
0,-0.199210237564416,2.58214005427349E-05,0
